"Media","Strain","OD600","Rep","Day"
"75SAP","IVIA53.87",0.132,2,"Data/RawData/Day6"
"75SAP","IVIA5901",0.138,2,"Data/RawData/Day6"
"75SAP","ESVL",0.107,2,"Data/RawData/Day6"
"75SAP","XF3348",0.082,2,"Data/RawData/Day6"
"75SAP","ALS6",0.088,2,"Data/RawData/Day6"
"75SAP","ALS17T10",0.09,2,"Data/RawData/Day6"
"75SAP","ALS10T14",0.116,2,"Data/RawData/Day6"
"75SAP","Dixon",0.154,2,"Data/RawData/Day6"
"75SAP","M12",0.09,2,"Data/RawData/Day6"
"75SAP","M23",0.124,2,"Data/RawData/Day6"
"75SAP","B3SN17-2",0.104,2,"Data/RawData/Day6"
"75SAP","IVIA53.87",0.139,2,"Data/RawData/Day6"
"75SAP","IVIA5901",0.142,2,"Data/RawData/Day6"
"75SAP","ESVL",0.105,2,"Data/RawData/Day6"
"75SAP","XF3348",0.079,2,"Data/RawData/Day6"
"75SAP","ALS6",0.081,2,"Data/RawData/Day6"
"75SAP","ALS17T10",0.094,2,"Data/RawData/Day6"
"75SAP","ALS10T14",0.118,2,"Data/RawData/Day6"
"75SAP","Dixon",0.142,2,"Data/RawData/Day6"
"75SAP","M12",0.092,2,"Data/RawData/Day6"
"75SAP","M23",0.125,2,"Data/RawData/Day6"
"75SAP","B3SN17-2",0.099,2,"Data/RawData/Day6"
"75SAP","IVIA53.87",0.139,2,"Data/RawData/Day6"
"75SAP","IVIA5901",0.139,2,"Data/RawData/Day6"
"75SAP","ESVL",0.102,2,"Data/RawData/Day6"
"75SAP","XF3348",0.078,2,"Data/RawData/Day6"
"75SAP","ALS6",0.075,2,"Data/RawData/Day6"
"75SAP","ALS17T10",0.092,2,"Data/RawData/Day6"
"75SAP","ALS10T14",0.122,2,"Data/RawData/Day6"
"75SAP","Dixon",0.151,2,"Data/RawData/Day6"
"75SAP","M12",0.091,2,"Data/RawData/Day6"
"75SAP","M23",0.128,2,"Data/RawData/Day6"
"75SAP","B3SN17-2",0.096,2,"Data/RawData/Day6"
"75SAP","IVIA53.87",0.158,2,"Data/RawData/Day6"
"75SAP","IVIA5901",0.144,2,"Data/RawData/Day6"
"75SAP","ESVL",0.106,2,"Data/RawData/Day6"
"75SAP","XF3348",0.075,2,"Data/RawData/Day6"
"75SAP","ALS6",0.08,2,"Data/RawData/Day6"
"75SAP","ALS17T10",0.093,2,"Data/RawData/Day6"
"75SAP","ALS10T14",0.117,2,"Data/RawData/Day6"
"75SAP","Dixon",0.147,2,"Data/RawData/Day6"
"75SAP","M12",0.084,2,"Data/RawData/Day6"
"75SAP","M23",0.127,2,"Data/RawData/Day6"
"75SAP","B3SN17-2",0,2,"Data/RawData/Day6"
"75SAP","IVIA53.87",0.025,2,"Data/RawData/Day6"
"75SAP","IVIA5901",0.03,2,"Data/RawData/Day6"
"75SAP","ESVL",0.026,2,"Data/RawData/Day6"
"75SAP","XF3348",0.033,2,"Data/RawData/Day6"
"75SAP","ALS6",0.048,2,"Data/RawData/Day6"
"75SAP","ALS17T10",0.016,2,"Data/RawData/Day6"
"75SAP","ALS10T14",0.021,2,"Data/RawData/Day6"
"75SAP","Dixon",0.036,2,"Data/RawData/Day6"
"75SAP","M12",0.02,2,"Data/RawData/Day6"
"75SAP","M23",0.051,2,"Data/RawData/Day6"
"PD3","B3SN17-2",0.098,1,"Data/RawData/Day7"
"PD3","IVIA53.87",0.234,1,"Data/RawData/Day7"
"PD3","IVIA5901",0.091,1,"Data/RawData/Day7"
"PD3","ESVL",0.045,1,"Data/RawData/Day7"
"PD3","XF3348",0.069,1,"Data/RawData/Day7"
"PD3","ALS6",0.011,1,"Data/RawData/Day7"
"PD3","ALS17T10",0.104,1,"Data/RawData/Day7"
"PD3","ALS10T14",0.082,1,"Data/RawData/Day7"
"PD3","Dixon",0.083,1,"Data/RawData/Day7"
"PD3","M12",0.047,1,"Data/RawData/Day7"
"PD3","M23",0.207,1,"Data/RawData/Day7"
"PD3","B3SN17-2",0.099,1,"Data/RawData/Day7"
"PD3","IVIA53.87",0.229,1,"Data/RawData/Day7"
"PD3","IVIA5901",0.082,1,"Data/RawData/Day7"
"PD3","ESVL",0.046,1,"Data/RawData/Day7"
"PD3","XF3348",0.07,1,"Data/RawData/Day7"
"PD3","ALS6",0.011,1,"Data/RawData/Day7"
"PD3","ALS17T10",0.104,1,"Data/RawData/Day7"
"PD3","ALS10T14",0.087,1,"Data/RawData/Day7"
"PD3","Dixon",0.081,1,"Data/RawData/Day7"
"PD3","M12",0.048,1,"Data/RawData/Day7"
"PD3","M23",0.207,1,"Data/RawData/Day7"
"PD3","B3SN17-2",0.098,1,"Data/RawData/Day7"
"PD3","IVIA53.87",0.235,1,"Data/RawData/Day7"
"PD3","IVIA5901",0.081,1,"Data/RawData/Day7"
"PD3","ESVL",0.047,1,"Data/RawData/Day7"
"PD3","XF3348",0.069,1,"Data/RawData/Day7"
"PD3","ALS6",0.01,1,"Data/RawData/Day7"
"PD3","ALS17T10",0.109,1,"Data/RawData/Day7"
"PD3","ALS10T14",0.079,1,"Data/RawData/Day7"
"PD3","Dixon",0.073,1,"Data/RawData/Day7"
"PD3","M12",0.05,1,"Data/RawData/Day7"
"PD3","M23",0.208,1,"Data/RawData/Day7"
"PD3","B3SN17-2",0.088,1,"Data/RawData/Day7"
"PD3","IVIA53.87",0.225,1,"Data/RawData/Day7"
"PD3","IVIA5901",0.074,1,"Data/RawData/Day7"
"PD3","ESVL",0.043,1,"Data/RawData/Day7"
"PD3","XF3348",0.064,1,"Data/RawData/Day7"
"PD3","ALS6",0.00800000000000001,1,"Data/RawData/Day7"
"PD3","ALS17T10",0.108,1,"Data/RawData/Day7"
"PD3","ALS10T14",0.085,1,"Data/RawData/Day7"
"PD3","Dixon",0.076,1,"Data/RawData/Day7"
"PD3","M12",0.05,1,"Data/RawData/Day7"
"PD3","M23",0.217,1,"Data/RawData/Day7"
"PD3","B3SN17-2",0.076,1,"Data/RawData/Day7"
"PD3","IVIA53.87",0.226,1,"Data/RawData/Day7"
"PD3","IVIA5901",0.073,1,"Data/RawData/Day7"
"PD3","ESVL",0.046,1,"Data/RawData/Day7"
"PD3","XF3348",0.064,1,"Data/RawData/Day7"
"PD3","ALS6",0.00700000000000001,1,"Data/RawData/Day7"
"PD3","ALS17T10",0.108,1,"Data/RawData/Day7"
"PD3","ALS10T14",0.103,1,"Data/RawData/Day7"
"PD3","Dixon",0.079,1,"Data/RawData/Day7"
"PD3","M12",0.048,1,"Data/RawData/Day7"
"PD3","M23",0.227,1,"Data/RawData/Day7"
"PD3","B3SN17-2",0.088,1,"Data/RawData/Day7"
"PD3","IVIA53.87",0.235,1,"Data/RawData/Day7"
"PD3","IVIA5901",0.075,1,"Data/RawData/Day7"
"PD3","ESVL",0.044,1,"Data/RawData/Day7"
"PD3","XF3348",0.058,1,"Data/RawData/Day7"
"PD3","ALS6",0.00800000000000001,1,"Data/RawData/Day7"
"PD3","ALS17T10",0.109,1,"Data/RawData/Day7"
"PD3","ALS10T14",0.101,1,"Data/RawData/Day7"
"PD3","Dixon",0.083,1,"Data/RawData/Day7"
"PD3","M12",0.049,1,"Data/RawData/Day7"
"PD3","M23",0.217,1,"Data/RawData/Day7"
"PD3","B3SN17-2",0.08,2,"Data/RawData/Day7"
"PD3","IVIA53.87",0.24,2,"Data/RawData/Day7"
"PD3","IVIA5901",0.08,2,"Data/RawData/Day7"
"PD3","ESVL",0.048,2,"Data/RawData/Day7"
"PD3","XF3348",0.064,2,"Data/RawData/Day7"
"PD3","ALS6",0.012,2,"Data/RawData/Day7"
"PD3","ALS17T10",0.104,2,"Data/RawData/Day7"
"PD3","ALS10T14",0.065,2,"Data/RawData/Day7"
"PD3","Dixon",0.077,2,"Data/RawData/Day7"
"PD3","M12",0.049,2,"Data/RawData/Day7"
"PD3","M23",0.217,2,"Data/RawData/Day7"
"PD3","B3SN17-2",0.069,2,"Data/RawData/Day7"
"PD3","IVIA53.87",0.255,2,"Data/RawData/Day7"
"PD3","IVIA5901",0.07,2,"Data/RawData/Day7"
"PD3","ESVL",0.044,2,"Data/RawData/Day7"
"PD3","XF3348",0.069,2,"Data/RawData/Day7"
"PD3","ALS6",0.00900000000000001,2,"Data/RawData/Day7"
"PD3","ALS17T10",0.1,2,"Data/RawData/Day7"
"PD3","ALS10T14",0.061,2,"Data/RawData/Day7"
"PD3","Dixon",0.069,2,"Data/RawData/Day7"
"PD3","M12",0.044,2,"Data/RawData/Day7"
"PD3","M23",0.22,2,"Data/RawData/Day7"
"PD3","B3SN17-2",0.059,2,"Data/RawData/Day7"
"PD3","IVIA53.87",0.245,2,"Data/RawData/Day7"
"PD3","IVIA5901",0.076,2,"Data/RawData/Day7"
"PD3","ESVL",0.053,2,"Data/RawData/Day7"
"PD3","XF3348",0.062,2,"Data/RawData/Day7"
"PD3","ALS6",0.00800000000000001,2,"Data/RawData/Day7"
"PD3","ALS17T10",0.098,2,"Data/RawData/Day7"
"PD3","ALS10T14",0.058,2,"Data/RawData/Day7"
"PD3","Dixon",0.073,2,"Data/RawData/Day7"
"PD3","M12",0.048,2,"Data/RawData/Day7"
"PD3","M23",0.218,2,"Data/RawData/Day7"
"PD3","B3SN17-2",0.059,2,"Data/RawData/Day7"
"PD3","IVIA53.87",0.27,2,"Data/RawData/Day7"
"PD3","IVIA5901",0.077,2,"Data/RawData/Day7"
"PD3","ESVL",0.054,2,"Data/RawData/Day7"
"PD3","XF3348",0.074,2,"Data/RawData/Day7"
"PD3","ALS6",0.00800000000000001,2,"Data/RawData/Day7"
"PD3","ALS17T10",0.112,2,"Data/RawData/Day7"
"PD3","ALS10T14",0.067,2,"Data/RawData/Day7"
"PD3","Dixon",0.074,2,"Data/RawData/Day7"
"PD3","M12",0.049,2,"Data/RawData/Day7"
"PD3","M23",0.226,2,"Data/RawData/Day7"
"PD3","B3SN17-2",0.059,2,"Data/RawData/Day7"
"PD3","IVIA53.87",0.243,2,"Data/RawData/Day7"
"PD3","IVIA5901",0.077,2,"Data/RawData/Day7"
"PD3","ESVL",0.063,2,"Data/RawData/Day7"
"PD3","XF3348",0.058,2,"Data/RawData/Day7"
"PD3","ALS6",0.00900000000000001,2,"Data/RawData/Day7"
"PD3","ALS17T10",0.122,2,"Data/RawData/Day7"
"PD3","ALS10T14",0.079,2,"Data/RawData/Day7"
"PD3","Dixon",0.077,2,"Data/RawData/Day7"
"PD3","M12",0.05,2,"Data/RawData/Day7"
"PD3","M23",0.226,2,"Data/RawData/Day7"
"PD3","B3SN17-2",0.059,2,"Data/RawData/Day7"
"PD3","IVIA53.87",0.235,2,"Data/RawData/Day7"
"PD3","IVIA5901",0.073,2,"Data/RawData/Day7"
"PD3","ESVL",0.062,2,"Data/RawData/Day7"
"PD3","XF3348",0.065,2,"Data/RawData/Day7"
"PD3","ALS6",0.01,2,"Data/RawData/Day7"
"PD3","ALS17T10",0.132,2,"Data/RawData/Day7"
"PD3","ALS10T14",0.087,2,"Data/RawData/Day7"
"PD3","Dixon",0.075,2,"Data/RawData/Day7"
"PD3","M12",0.05,2,"Data/RawData/Day7"
"PD3","M23",0.232,2,"Data/RawData/Day7"
"25SAP","B3SN17-2",0.108,1,"Data/RawData/Day7"
"25SAP","IVIA53.87",0.165,1,"Data/RawData/Day7"
"25SAP","IVIA5901",0.129,1,"Data/RawData/Day7"
"25SAP","ESVL",0.043,1,"Data/RawData/Day7"
"25SAP","XF3348",0.048,1,"Data/RawData/Day7"
"25SAP","ALS6",0.04,1,"Data/RawData/Day7"
"25SAP","ALS17T10",0.089,1,"Data/RawData/Day7"
"25SAP","ALS10T14",0.099,1,"Data/RawData/Day7"
"25SAP","Dixon",0.084,1,"Data/RawData/Day7"
"25SAP","M12",0.054,1,"Data/RawData/Day7"
"25SAP","M23",0.193,1,"Data/RawData/Day7"
"25SAP","B3SN17-2",0.101,1,"Data/RawData/Day7"
"25SAP","IVIA53.87",0.157,1,"Data/RawData/Day7"
"25SAP","IVIA5901",0.127,1,"Data/RawData/Day7"
"25SAP","ESVL",0.041,1,"Data/RawData/Day7"
"25SAP","XF3348",0.05,1,"Data/RawData/Day7"
"25SAP","ALS6",0.04,1,"Data/RawData/Day7"
"25SAP","ALS17T10",0.082,1,"Data/RawData/Day7"
"25SAP","ALS10T14",0.12,1,"Data/RawData/Day7"
"25SAP","Dixon",0.087,1,"Data/RawData/Day7"
"25SAP","M12",0.05,1,"Data/RawData/Day7"
"25SAP","M23",0.192,1,"Data/RawData/Day7"
"25SAP","B3SN17-2",0.102,1,"Data/RawData/Day7"
"25SAP","IVIA53.87",0.166,1,"Data/RawData/Day7"
"25SAP","IVIA5901",0.137,1,"Data/RawData/Day7"
"25SAP","ESVL",0.042,1,"Data/RawData/Day7"
"25SAP","XF3348",0.063,1,"Data/RawData/Day7"
"25SAP","ALS6",0.043,1,"Data/RawData/Day7"
"25SAP","ALS17T10",0.088,1,"Data/RawData/Day7"
"25SAP","ALS10T14",0.129,1,"Data/RawData/Day7"
"25SAP","Dixon",0.102,1,"Data/RawData/Day7"
"25SAP","M12",0.052,1,"Data/RawData/Day7"
"25SAP","M23",0.211,1,"Data/RawData/Day7"
"25SAP","B3SN17-2",0.096,1,"Data/RawData/Day7"
"25SAP","IVIA53.87",0.15,1,"Data/RawData/Day7"
"25SAP","IVIA5901",0.132,1,"Data/RawData/Day7"
"25SAP","ESVL",0.043,1,"Data/RawData/Day7"
"25SAP","XF3348",0.051,1,"Data/RawData/Day7"
"25SAP","ALS6",0.029,1,"Data/RawData/Day7"
"25SAP","ALS17T10",0.083,1,"Data/RawData/Day7"
"25SAP","ALS10T14",0.129,1,"Data/RawData/Day7"
"25SAP","Dixon",0.085,1,"Data/RawData/Day7"
"25SAP","M12",0.056,1,"Data/RawData/Day7"
"25SAP","M23",0.221,1,"Data/RawData/Day7"
"25SAP","B3SN17-2",0.101,1,"Data/RawData/Day7"
"25SAP","IVIA53.87",0.153,1,"Data/RawData/Day7"
"25SAP","IVIA5901",0.136,1,"Data/RawData/Day7"
"25SAP","ESVL",0.043,1,"Data/RawData/Day7"
"25SAP","XF3348",0.05,1,"Data/RawData/Day7"
"25SAP","ALS6",0.046,1,"Data/RawData/Day7"
"25SAP","ALS17T10",0.081,1,"Data/RawData/Day7"
"25SAP","ALS10T14",0.096,1,"Data/RawData/Day7"
"25SAP","Dixon",0.085,1,"Data/RawData/Day7"
"25SAP","M12",0.058,1,"Data/RawData/Day7"
"25SAP","M23",0.226,1,"Data/RawData/Day7"
"25SAP","B3SN17-2",0.101,1,"Data/RawData/Day7"
"25SAP","IVIA53.87",0.152,1,"Data/RawData/Day7"
"25SAP","IVIA5901",0.147,1,"Data/RawData/Day7"
"25SAP","ESVL",0.041,1,"Data/RawData/Day7"
"25SAP","XF3348",0.051,1,"Data/RawData/Day7"
"25SAP","ALS6",0.032,1,"Data/RawData/Day7"
"25SAP","ALS17T10",0.079,1,"Data/RawData/Day7"
"25SAP","ALS10T14",0.097,1,"Data/RawData/Day7"
"25SAP","Dixon",0.082,1,"Data/RawData/Day7"
"25SAP","M12",0.058,1,"Data/RawData/Day7"
"25SAP","M23",0.235,1,"Data/RawData/Day7"
"25SAP","B3SN17-2",0.092,2,"Data/RawData/Day7"
"25SAP","IVIA53.87",0.141,2,"Data/RawData/Day7"
"25SAP","IVIA5901",0.143,2,"Data/RawData/Day7"
"25SAP","ESVL",0.035,2,"Data/RawData/Day7"
"25SAP","XF3348",0.049,2,"Data/RawData/Day7"
"25SAP","ALS6",0.048,2,"Data/RawData/Day7"
"25SAP","ALS17T10",0.082,2,"Data/RawData/Day7"
"25SAP","ALS10T14",0.096,2,"Data/RawData/Day7"
"25SAP","Dixon",0.093,2,"Data/RawData/Day7"
"25SAP","M12",0.056,2,"Data/RawData/Day7"
"25SAP","M23",0.215,2,"Data/RawData/Day7"
"25SAP","B3SN17-2",0.095,2,"Data/RawData/Day7"
"25SAP","IVIA53.87",0.154,2,"Data/RawData/Day7"
"25SAP","IVIA5901",0.155,2,"Data/RawData/Day7"
"25SAP","ESVL",0.04,2,"Data/RawData/Day7"
"25SAP","XF3348",0.06,2,"Data/RawData/Day7"
"25SAP","ALS6",0.041,2,"Data/RawData/Day7"
"25SAP","ALS17T10",0.085,2,"Data/RawData/Day7"
"25SAP","ALS10T14",0.098,2,"Data/RawData/Day7"
"25SAP","Dixon",0.108,2,"Data/RawData/Day7"
"25SAP","M12",0.059,2,"Data/RawData/Day7"
"25SAP","M23",0.216,2,"Data/RawData/Day7"
"25SAP","B3SN17-2",0.107,2,"Data/RawData/Day7"
"25SAP","IVIA53.87",0.158,2,"Data/RawData/Day7"
"25SAP","IVIA5901",0.155,2,"Data/RawData/Day7"
"25SAP","ESVL",0.04,2,"Data/RawData/Day7"
"25SAP","XF3348",0.047,2,"Data/RawData/Day7"
"25SAP","ALS6",0.027,2,"Data/RawData/Day7"
"25SAP","ALS17T10",0.081,2,"Data/RawData/Day7"
"25SAP","ALS10T14",0.097,2,"Data/RawData/Day7"
"25SAP","Dixon",0.095,2,"Data/RawData/Day7"
"25SAP","M12",0.056,2,"Data/RawData/Day7"
"25SAP","M23",0.218,2,"Data/RawData/Day7"
"25SAP","B3SN17-2",0.088,2,"Data/RawData/Day7"
"25SAP","IVIA53.87",0.157,2,"Data/RawData/Day7"
"25SAP","IVIA5901",0.147,2,"Data/RawData/Day7"
"25SAP","ESVL",0.039,2,"Data/RawData/Day7"
"25SAP","XF3348",0.047,2,"Data/RawData/Day7"
"25SAP","ALS6",0.032,2,"Data/RawData/Day7"
"25SAP","ALS17T10",0.077,2,"Data/RawData/Day7"
"25SAP","ALS10T14",0.093,2,"Data/RawData/Day7"
"25SAP","Dixon",0.094,2,"Data/RawData/Day7"
"25SAP","M12",0.056,2,"Data/RawData/Day7"
"25SAP","M23",0.223,2,"Data/RawData/Day7"
"25SAP","B3SN17-2",0.09,2,"Data/RawData/Day7"
"25SAP","IVIA53.87",0.152,2,"Data/RawData/Day7"
"25SAP","IVIA5901",0.142,2,"Data/RawData/Day7"
"25SAP","ESVL",0.042,2,"Data/RawData/Day7"
"25SAP","XF3348",0.052,2,"Data/RawData/Day7"
"25SAP","ALS6",0.037,2,"Data/RawData/Day7"
"25SAP","ALS17T10",0.085,2,"Data/RawData/Day7"
"25SAP","ALS10T14",0.098,2,"Data/RawData/Day7"
"25SAP","Dixon",0.103,2,"Data/RawData/Day7"
"25SAP","M12",0.057,2,"Data/RawData/Day7"
"25SAP","M23",0.227,2,"Data/RawData/Day7"
"25SAP","B3SN17-2",0.091,2,"Data/RawData/Day7"
"25SAP","IVIA53.87",0.173,2,"Data/RawData/Day7"
"25SAP","IVIA5901",0.143,2,"Data/RawData/Day7"
"25SAP","ESVL",0.039,2,"Data/RawData/Day7"
"25SAP","XF3348",0.047,2,"Data/RawData/Day7"
"25SAP","ALS6",0.043,2,"Data/RawData/Day7"
"25SAP","ALS17T10",0.089,2,"Data/RawData/Day7"
"25SAP","ALS10T14",0.1,2,"Data/RawData/Day7"
"25SAP","Dixon",0.108,2,"Data/RawData/Day7"
"25SAP","M12",0.058,2,"Data/RawData/Day7"
"25SAP","M23",0.242,2,"Data/RawData/Day7"
"50SAP","B3SN17-2",0.088,1,"Data/RawData/Day7"
"50SAP","IVIA53.87",0.154,1,"Data/RawData/Day7"
"50SAP","IVIA5901",0.128,1,"Data/RawData/Day7"
"50SAP","ESVL",0.074,1,"Data/RawData/Day7"
"50SAP","XF3348",0.057,1,"Data/RawData/Day7"
"50SAP","ALS6",0.069,1,"Data/RawData/Day7"
"50SAP","ALS17T10",0.074,1,"Data/RawData/Day7"
"50SAP","ALS10T14",0.093,1,"Data/RawData/Day7"
"50SAP","Dixon",0.131,1,"Data/RawData/Day7"
"50SAP","M12",0.091,1,"Data/RawData/Day7"
"50SAP","M23",0.19,1,"Data/RawData/Day7"
"50SAP","B3SN17-2",0.086,1,"Data/RawData/Day7"
"50SAP","IVIA53.87",0.127,1,"Data/RawData/Day7"
"50SAP","IVIA5901",0.123,1,"Data/RawData/Day7"
"50SAP","ESVL",0.079,1,"Data/RawData/Day7"
"50SAP","XF3348",0.067,1,"Data/RawData/Day7"
"50SAP","ALS6",0.064,1,"Data/RawData/Day7"
"50SAP","ALS17T10",0.081,1,"Data/RawData/Day7"
"50SAP","ALS10T14",0.095,1,"Data/RawData/Day7"
"50SAP","Dixon",0.136,1,"Data/RawData/Day7"
"50SAP","M12",0.091,1,"Data/RawData/Day7"
"50SAP","M23",0.187,1,"Data/RawData/Day7"
"50SAP","B3SN17-2",0.082,1,"Data/RawData/Day7"
"50SAP","IVIA53.87",0.136,1,"Data/RawData/Day7"
"50SAP","IVIA5901",0.121,1,"Data/RawData/Day7"
"50SAP","ESVL",0.09,1,"Data/RawData/Day7"
"50SAP","XF3348",0.072,1,"Data/RawData/Day7"
"50SAP","ALS6",0.059,1,"Data/RawData/Day7"
"50SAP","ALS17T10",0.081,1,"Data/RawData/Day7"
"50SAP","ALS10T14",0.102,1,"Data/RawData/Day7"
"50SAP","Dixon",0.134,1,"Data/RawData/Day7"
"50SAP","M12",0.093,1,"Data/RawData/Day7"
"50SAP","M23",0.186,1,"Data/RawData/Day7"
"50SAP","B3SN17-2",0.082,1,"Data/RawData/Day7"
"50SAP","IVIA53.87",0.138,1,"Data/RawData/Day7"
"50SAP","IVIA5901",0.117,1,"Data/RawData/Day7"
"50SAP","ESVL",0.083,1,"Data/RawData/Day7"
"50SAP","XF3348",0.06,1,"Data/RawData/Day7"
"50SAP","ALS6",0.062,1,"Data/RawData/Day7"
"50SAP","ALS17T10",0.079,1,"Data/RawData/Day7"
"50SAP","ALS10T14",0.103,1,"Data/RawData/Day7"
"50SAP","Dixon",0.127,1,"Data/RawData/Day7"
"50SAP","M12",0.089,1,"Data/RawData/Day7"
"50SAP","M23",0.19,1,"Data/RawData/Day7"
"50SAP","B3SN17-2",0.081,1,"Data/RawData/Day7"
"50SAP","IVIA53.87",0.151,1,"Data/RawData/Day7"
"50SAP","IVIA5901",0.115,1,"Data/RawData/Day7"
"50SAP","ESVL",0.083,1,"Data/RawData/Day7"
"50SAP","XF3348",0.058,1,"Data/RawData/Day7"
"50SAP","ALS6",0.065,1,"Data/RawData/Day7"
"50SAP","ALS17T10",0.076,1,"Data/RawData/Day7"
"50SAP","ALS10T14",0.099,1,"Data/RawData/Day7"
"50SAP","Dixon",0.128,1,"Data/RawData/Day7"
"50SAP","M12",0.084,1,"Data/RawData/Day7"
"50SAP","M23",0.185,1,"Data/RawData/Day7"
"50SAP","B3SN17-2",0.075,1,"Data/RawData/Day7"
"50SAP","IVIA53.87",0.143,1,"Data/RawData/Day7"
"50SAP","IVIA5901",0.116,1,"Data/RawData/Day7"
"50SAP","ESVL",0.078,1,"Data/RawData/Day7"
"50SAP","XF3348",0.052,1,"Data/RawData/Day7"
"50SAP","ALS6",0.063,1,"Data/RawData/Day7"
"50SAP","ALS17T10",0.072,1,"Data/RawData/Day7"
"50SAP","ALS10T14",0.099,1,"Data/RawData/Day7"
"50SAP","Dixon",0.134,1,"Data/RawData/Day7"
"50SAP","M12",0.083,1,"Data/RawData/Day7"
"50SAP","M23",0.194,1,"Data/RawData/Day7"
"50SAP","B3SN17-2",0.077,2,"Data/RawData/Day7"
"50SAP","IVIA53.87",0.157,2,"Data/RawData/Day7"
"50SAP","IVIA5901",0.125,2,"Data/RawData/Day7"
"50SAP","ESVL",0.079,2,"Data/RawData/Day7"
"50SAP","XF3348",0.065,2,"Data/RawData/Day7"
"50SAP","ALS6",0.051,2,"Data/RawData/Day7"
"50SAP","ALS17T10",0.076,2,"Data/RawData/Day7"
"50SAP","ALS10T14",0.098,2,"Data/RawData/Day7"
"50SAP","Dixon",0.146,2,"Data/RawData/Day7"
"50SAP","M12",0.078,2,"Data/RawData/Day7"
"50SAP","M23",0.195,2,"Data/RawData/Day7"
"50SAP","B3SN17-2",0.081,2,"Data/RawData/Day7"
"50SAP","IVIA53.87",0.156,2,"Data/RawData/Day7"
"50SAP","IVIA5901",0.126,2,"Data/RawData/Day7"
"50SAP","ESVL",0.077,2,"Data/RawData/Day7"
"50SAP","XF3348",0.067,2,"Data/RawData/Day7"
"50SAP","ALS6",0.057,2,"Data/RawData/Day7"
"50SAP","ALS17T10",0.078,2,"Data/RawData/Day7"
"50SAP","ALS10T14",0.1,2,"Data/RawData/Day7"
"50SAP","Dixon",0.132,2,"Data/RawData/Day7"
"50SAP","M12",0.083,2,"Data/RawData/Day7"
"50SAP","M23",0.192,2,"Data/RawData/Day7"
"50SAP","B3SN17-2",0.082,2,"Data/RawData/Day7"
"50SAP","IVIA53.87",0.159,2,"Data/RawData/Day7"
"50SAP","IVIA5901",0.126,2,"Data/RawData/Day7"
"50SAP","ESVL",0.082,2,"Data/RawData/Day7"
"50SAP","XF3348",0.067,2,"Data/RawData/Day7"
"50SAP","ALS6",0.056,2,"Data/RawData/Day7"
"50SAP","ALS17T10",0.078,2,"Data/RawData/Day7"
"50SAP","ALS10T14",0.102,2,"Data/RawData/Day7"
"50SAP","Dixon",0.133,2,"Data/RawData/Day7"
"50SAP","M12",0.085,2,"Data/RawData/Day7"
"50SAP","M23",0.192,2,"Data/RawData/Day7"
"50SAP","B3SN17-2",0.079,2,"Data/RawData/Day7"
"50SAP","IVIA53.87",0.162,2,"Data/RawData/Day7"
"50SAP","IVIA5901",0.131,2,"Data/RawData/Day7"
"50SAP","ESVL",0.079,2,"Data/RawData/Day7"
"50SAP","XF3348",0.064,2,"Data/RawData/Day7"
"50SAP","ALS6",0.059,2,"Data/RawData/Day7"
"50SAP","ALS17T10",0.076,2,"Data/RawData/Day7"
"50SAP","ALS10T14",0.097,2,"Data/RawData/Day7"
"50SAP","Dixon",0.131,2,"Data/RawData/Day7"
"50SAP","M12",0.085,2,"Data/RawData/Day7"
"50SAP","M23",0.194,2,"Data/RawData/Day7"
"50SAP","B3SN17-2",0.082,2,"Data/RawData/Day7"
"50SAP","IVIA53.87",0.164,2,"Data/RawData/Day7"
"50SAP","IVIA5901",0.132,2,"Data/RawData/Day7"
"50SAP","ESVL",0.081,2,"Data/RawData/Day7"
"50SAP","XF3348",0.06,2,"Data/RawData/Day7"
"50SAP","ALS6",0.057,2,"Data/RawData/Day7"
"50SAP","ALS17T10",0.075,2,"Data/RawData/Day7"
"50SAP","ALS10T14",0.096,2,"Data/RawData/Day7"
"50SAP","Dixon",0.126,2,"Data/RawData/Day7"
"50SAP","M12",0.085,2,"Data/RawData/Day7"
"50SAP","M23",0.193,2,"Data/RawData/Day7"
"50SAP","B3SN17-2",0.078,2,"Data/RawData/Day7"
"50SAP","IVIA53.87",0.173,2,"Data/RawData/Day7"
"50SAP","IVIA5901",0.137,2,"Data/RawData/Day7"
"50SAP","ESVL",0.023,2,"Data/RawData/Day7"
"50SAP","XF3348",0.02,2,"Data/RawData/Day7"
"50SAP","ALS6",0.032,2,"Data/RawData/Day7"
"50SAP","ALS17T10",0.074,2,"Data/RawData/Day7"
"50SAP","ALS10T14",0.096,2,"Data/RawData/Day7"
"50SAP","Dixon",0.13,2,"Data/RawData/Day7"
"50SAP","M12",0.084,2,"Data/RawData/Day7"
"50SAP","M23",0.198,2,"Data/RawData/Day7"
"75SAP","B3SN17-2",0.115,1,"Data/RawData/Day7"
"75SAP","IVIA53.87",0.17,1,"Data/RawData/Day7"
"75SAP","IVIA5901",0.155,1,"Data/RawData/Day7"
"75SAP","ESVL",0.126,1,"Data/RawData/Day7"
"75SAP","XF3348",0.103,1,"Data/RawData/Day7"
"75SAP","ALS6",0.097,1,"Data/RawData/Day7"
"75SAP","ALS17T10",0.098,1,"Data/RawData/Day7"
"75SAP","ALS10T14",0.122,1,"Data/RawData/Day7"
